"user_id","jumlah_transaksi","biaya","age"
92744,"7","410.97000507","56"
92748,"5","315.9600067","49"
92749,"1","55.25999832","27"
92750,"3","185.97999954","37"
92751,"4","207.18999863","24"
92752,"2","125.99000168","30"
92753,"2","145.98999977","44"
92754,"1","3","63"
92755,"1","72","60"
92756,"1","16.97999954","43"
92757,"1","8.470000267","17"
92758,"1","49.95000076","63"
92759,"1","349","61"
92760,"5","553.1799917400001","27"
92762,"5","345.79000664","68"
92763,"3","315.48000527","13"
92764,"1","38.74000168","39"
92766,"1","35","40"
92768,"1","50.66999817","26"
92769,"10","821.25000382","68"
92770,"1","74.33999634","53"
92771,"1","32","66"
92772,"2","73.49000168","40"
92773,"3","71.88999939","23"
92774,"1","25","59"
92775,"3","127.93999862000001","35"
92776,"2","132.98999786000002","47"
92777,"1","17.31999969","39"
92778,"2","35.97999954","41"
92779,"1","139.9499969","38"
92780,"2","101.19999981","17"
92781,"1","90","48"
92782,"1","59","50"
92783,"3","70.38999939","69"
92784,"2","154.98999786000002","61"
92785,"2","119.87999726","28"
92786,"1","12.98999977","58"
92788,"6","431.95000076","13"
92789,"4","178.8399992","38"
92790,"3","220.98999977","27"
92791,"1","16.21999931","57"
92792,"2","194.4900055","63"
92793,"1","52.95000076","24"
92794,"2","118.55000019","61"
92795,"3","624.9500122","26"
92796,"1","36.40000153","13"
92798,"3","489","13"
92799,"6","848.96999931","41"
92800,"1","59.95000076","52"
92801,"1","148.5","61"
92802,"3","119.05999947000001","33"
92803,"3","116.69000244","31"
92804,"2","69.98000145","24"
92807,"3","552.98999786","28"
92808,"6","199.81000137","18"
92809,"1","48.70000076","67"
92810,"2","175.3000031","22"
92811,"1","29.97999954","29"
92814,"2","88.49000168","12"
92815,"1","69.5","21"
92816,"1","12.10000038","61"
92818,"2","48.79999924","49"
92821,"1","48.95000076","37"
92822,"2","61.34000015","43"
92823,"5","260.64999771000004","41"
92824,"3","95.15999984999999","54"
92825,"4","474.6299973","67"
92827,"2","45.440000530000006","62"
92828,"1","3.99000001","49"
92829,"1","108.9899979","68"
92830,"2","185.94999695","40"
92832,"2","209.7299957","34"
92833,"1","24","51"
92834,"5","328.9199982","36"
92835,"5","251.80000115","41"
92836,"2","87.3900013","40"
92839,"1","43","59"
92841,"1","8.960000038","12"
92842,"6","281.43000697","63"
92843,"1","43.75999832","17"
92844,"8","264.87999725","32"
92845,"1","25","68"
92846,"1","22.95000076","44"
92847,"1","68","62"
92849,"1","16.98999977","48"
92852,"1","66","42"
92853,"2","101","16"
92854,"1","15.27000046","47"
92855,"3","381.93999667","26"
92856,"2","176.5","67"
92858,"3","66.989999771","42"
92859,"1","44.99000168","60"
92860,"4","375.94000244","56"
92862,"2","220.5","21"
92863,"4","151.93000221","47"
92864,"2","52.89999962","28"
92865,"2","29.120000836000003","43"
92866,"2","85","12"
92867,"1","54.5","16"
92868,"5","331.68999863","43"
92869,"1","40.90999985","42"
92870,"5","331.1400013","32"
92871,"5","312.78000642","26"
92873,"1","38.43999863","29"
92874,"1","85","39"
92876,"1","39.40999985","44"
92877,"11","647.1600093999999","41"
92878,"1","74","51"
92879,"1","58.84000015","62"
92880,"1","59.95000076","58"
92881,"2","98.899998666","42"
92882,"2","86.5","67"
92883,"3","72.95000076","29"
92884,"3","161.5","44"
92885,"2","169.5","68"
92886,"1","50","35"
92887,"2","93.92000008","59"
92888,"4","424.04999924000003","57"
92889,"1","58","21"
92890,"2","31.260001180000003","23"
92891,"7","1074.920006758","27"
92892,"3","132.43000221","59"
92893,"1","16","64"
92894,"1","129","19"
92896,"5","178.60000229","18"
92898,"2","289.9800034","16"
92899,"2","125.97000122","55"
92900,"8","776.93000794","41"
92901,"1","23.43000031","48"
92902,"3","98.78999805000001","29"
92903,"1","28.84000015","34"
92904,"3","141.93000031","14"
92905,"2","70.5","15"
92907,"3","418.20999908","38"
92908,"1","12.98999977","55"
92909,"1","39.99000168","12"
92910,"4","153.35000229","21"
92911,"1","63.99000168","59"
92912,"1","22","69"
92913,"3","274.48000336","69"
92914,"5","507.5","15"
92915,"1","12","50"
92916,"4","249.73999977","47"
92917,"4","91.649998661","19"
92918,"1","50","67"
92919,"1","77","42"
92920,"1","33.99000168","61"
92921,"2","52.98999977","30"
92922,"1","44","62"
92923,"2","64.25","15"
92924,"1","7.019999981","12"
92925,"3","110.99000168","19"
92926,"1","25","44"
92927,"1","22.98999977","26"
92928,"1","15.89999962","13"
92929,"1","25","39"
92931,"8","487.39000032","52"
92932,"1","60","56"
92933,"2","179.9899979","25"
92935,"1","85","53"
92938,"3","175.5700016","31"
92939,"3","150.4499969","31"
92941,"1","79.98000336","67"
92942,"1","22.5","18"
92943,"1","80","45"
92944,"1","25","24"
92945,"3","162.97999767","45"
92947,"4","186.99000168","46"
92951,"4","221.40000152","38"
92952,"1","42","43"
92953,"1","69.98999786","65"
92954,"5","352.75999645","22"
92955,"2","204.5","46"
92956,"1","79","55"
92957,"3","127.49000168","34"
92961,"2","213","12"
92962,"2","40.170000074","22"
92964,"1","62.09999847","70"
92965,"1","144.9700012","54"
92967,"2","48.98999977","38"
92968,"1","129","19"
92969,"1","59.99000168","21"
92970,"1","59.5","42"
92971,"1","37.02999878","43"
92972,"1","44","51"
92973,"1","54","29"
92974,"1","47","28"
92975,"2","59.97999954","46"
92976,"1","49.95000076","44"
92979,"2","50.29999924","61"
92980,"3","91.91999911999999","56"
92981,"2","107","18"
92982,"1","48.18000031","32"
92984,"4","163.19999694","60"
92985,"3","329.41001319","19"
92986,"3","164.21999741000002","56"
92987,"5","111.8599987","68"
92988,"1","52","65"
92989,"10","855.0300064099999","55"
92991,"2","57.5","28"
92992,"2","93.32000350999999","70"
92993,"1","10.5","36"
92994,"2","64.89999962","35"
92996,"1","39.99000168","36"
92997,"1","97","59"
92999,"1","197.4900055","48"
93000,"2","49.98999977","58"
93001,"2","63.20000076","13"
93003,"2","119.99000168","38"
93005,"4","145.60000134","53"
93006,"5","560.41000176","55"
93007,"1","25","60"
93009,"5","262.67000198","45"
93010,"1","104","26"
93011,"1","49","21"
93012,"10","412.28999518000006","24"
93014,"1","40","53"
93015,"1","29.98999977","39"
93016,"1","39.95000076","57"
93017,"7","287.079999921","64"
93018,"4","139.46000098899998","37"
93019,"6","334.96000098999997","65"
93020,"1","69","21"
93021,"1","74.97000122","26"
93022,"4","267.9899979","26"
93023,"1","169.9900055","56"
93024,"1","19.98999977","43"
93025,"1","62","37"
93026,"1","95","57"
93027,"1","37.72000122","41"
93028,"4","265.85000038","29"
93029,"1","16.98999977","33"
93030,"4","248.45000076","21"
93031,"3","193.93999863","43"
93033,"1","13.98999977","61"
93034,"2","114.5","13"
93035,"1","53.95000076","13"
93037,"3","154.42999839","12"
93039,"1","209","36"
93041,"6","249.92000007","26"
93042,"2","111.98999977","39"
93043,"1","33.06999969","36"
93046,"1","316.6000061","30"
93047,"1","55","19"
93048,"1","24.95000076","40"
93049,"4","98.97999954","38"
93051,"2","317.98999977","34"
93052,"2","55.1800003","52"
93053,"1","46","50"
93055,"3","58.43000127","69"
93056,"4","182.39999771","30"
93057,"4","171.97999954","66"
93058,"1","41.97999954","28"
93059,"1","64.93000031","38"
93060,"1","99.94999695","41"
93061,"2","199.18000413","35"
93062,"1","25","23"
93063,"1","69","52"
93064,"3","75.78999996","36"
93065,"5","380.79999923","49"
93066,"2","35.349999429","69"
93067,"1","110.25","35"
93068,"5","309.81999965","22"
93070,"1","130","29"
93071,"2","516","32"
93072,"1","55","16"
93073,"2","82.42000199","41"
93074,"1","51.15999985","49"
93075,"5","562.5900020600001","43"
93077,"4","184.97000313","59"
93080,"3","313.54999924","58"
93081,"1","59.99000168","61"
93082,"7","454.01000023","51"
93084,"2","16.260000229","13"
93085,"1","48","26"
93086,"1","33.75","57"
93088,"1","69.94999695","24"
93089,"1","19.98999977","37"
93091,"3","106.30999946","49"
93092,"1","75","33"
93093,"1","77","64"
93095,"1","44.99000168","19"
93096,"2","85.48999977","38"
93098,"1","49.5","58"
93100,"1","51","52"
93101,"3","200.83000179","45"
93102,"1","15.98999977","38"
93103,"1","20","34"
93106,"2","130.96999745","13"
93107,"1","24.98999977","59"
93108,"1","98","36"
93109,"4","119.19999981","40"
93110,"3","195.809999465","69"
93111,"7","394.7800064","69"
93113,"2","61.96999931","42"
93114,"2","49.97999954","47"
93116,"1","25","27"
93118,"1","18.63999939","23"
93120,"2","148.720005042","44"
93123,"3","100.48000145","62"
93124,"1","42.81000137","23"
93125,"1","36","68"
93126,"1","23","27"
93127,"1","14.5","56"
93128,"1","16.95000076","14"
93130,"1","28.5","57"
93131,"4","125.36999893","46"
93132,"4","234.17999652999998","33"
93133,"2","111.25","15"
93134,"1","34","25"
93135,"1","34.99000168","62"
93136,"2","150","61"
93137,"6","522.41000366","26"
93138,"1","18","21"
93139,"7","393.79999352","20"
93140,"1","15","18"
93141,"2","346.96999931","70"
93142,"4","84.659999851","51"
93144,"1","25.93000031","43"
93145,"2","65.97999954","23"
93146,"1","49.5","16"
93148,"4","146.500000957","20"
93149,"2","55.98999977","48"
93150,"1","34.5","49"
93151,"2","66.04000092","13"
93152,"4","162.93000030000002","16"
93153,"3","1072.98999977","13"
93155,"3","298.47999954","29"
93156,"1","41.29999924","32"
93157,"4","95.07999992","36"
93160,"2","64","12"
93162,"3","80.029999729","31"
93163,"2","142.48999786000002","45"
93164,"2","76.44000053","49"
93165,"2","114.98999786","56"
93166,"6","311.69000435","28"
93168,"1","25.98999977","37"
93169,"2","142.5","14"
93170,"3","290.63000679","43"
93171,"2","147.93999866000001","25"
93172,"2","367.98999977","66"
93173,"1","52","41"
93174,"1","25","12"
93176,"2","205.40000538","29"
93177,"2","59.39999962","63"
93178,"1","16.59000015","39"
93179,"1","37","15"
93180,"1","21.98999977","63"
93181,"5","278.21000194699997","47"
93182,"1","9.539999962","27"
93183,"1","68","50"
93184,"2","129.49000168","69"
93185,"4","279.1900044","37"
93186,"2","121.97999767","16"
93188,"1","65","47"
93189,"5","224.23000145","35"
93190,"1","22","66"
93191,"2","49.029999733","28"
93192,"2","34.95000076","41"
93193,"1","119.9899979","55"
93194,"1","27","36"
93195,"2","261","70"
93196,"5","244.48999595000004","70"
93197,"3","195.98999977","34"
93198,"1","40","39"
93199,"2","35.989999771","20"
93200,"4","371.60000037","15"
93204,"1","32.88000107","25"
93205,"1","129.9900055","54"
93206,"1","20.36000061","59"
93207,"2","94.5","42"
93208,"5","200.95999908","66"
93209,"3","114.70000076","53"
93210,"2","77.11999893000001","16"
93211,"1","13.48999977","39"
93212,"1","99.94999695","70"
93213,"3","328.27000237000004","30"
93216,"1","70","34"
93217,"2","163.88000107","44"
93218,"5","251.46999931","40"
93219,"1","49.95000076","68"
93220,"1","95","47"
93221,"3","82.79999924","48"
93222,"8","454.45999908","25"
93223,"1","57.40000153","28"
93224,"1","37","36"
93225,"3","197.98999977","44"
93226,"2","50.98000145","27"
93227,"2","60.5","43"
93228,"1","21.59000015","20"
93229,"5","380.04999923","17"
93230,"1","9.949999809","31"
93231,"1","69.58999634","40"
93233,"1","36.99000168","67"
93234,"1","16.97999954","47"
93235,"1","31.98999977","13"
93236,"2","173","16"
93238,"2","102.11999893000001","40"
93240,"2","113.94000244","40"
93241,"1","28","69"
93242,"2","64.5","22"
93244,"2","74","50"
93245,"1","49.99000168","34"
93247,"4","132.90000056899999","13"
93248,"1","57.18999863","65"
93249,"1","24.95000076","45"
93250,"2","53.08999824","51"
93251,"1","47.16999817","31"
93252,"1","136","16"
93254,"4","526.99000168","25"
93256,"2","162.97999958","39"
93259,"1","79.90000153","60"
93260,"1","70","59"
93261,"1","89.5","19"
93263,"2","19.85999966","60"
93264,"4","172.95000076","20"
93265,"1","64.94999695","51"
93267,"1","35.95000076","45"
93269,"4","108.94000053","18"
93270,"4","199.550003055","68"
93271,"6","673.8499946100001","42"
93272,"1","57","46"
93273,"1","89.5","43"
93274,"2","114.99000168","44"
93275,"2","145.01000213999998","48"
93277,"4","222.429994531","31"
93278,"2","82.98999977","49"
93279,"1","29.98999977","44"
93280,"1","149.9900055","33"
93281,"2","174.93999858","12"
93282,"2","38.98999977","37"
93284,"1","49.95000076","68"
93285,"1","36","16"
93286,"1","83.36000061","67"
93287,"4","190.44000053","46"
93288,"2","69.48000145","14"
93289,"2","47.97999954","64"
93290,"1","14.98999977","28"
93292,"1","49.93999863","35"
93294,"3","151.18999958","28"
93296,"2","65.39000034","45"
93297,"3","381.96999738","65"
93298,"1","15","25"
93299,"1","69.94999695","32"
93300,"1","228","69"
93301,"3","236.07999992","61"
93303,"3","390.209998127","58"
93304,"4","102.69999981","35"
93305,"1","14.05000019","18"
93306,"1","39.99000168","70"
93307,"1","15.98999977","58"
93308,"1","22","39"
93309,"1","26.98999977","17"
93311,"5","194.19000053000002","49"
93312,"2","183.5999985","19"
93313,"1","145","58"
93314,"3","91.66999817","68"
93315,"2","153.97999954","55"
93316,"1","54","42"
93319,"1","12.98999977","57"
93320,"1","39.45000076","23"
93322,"4","176.17000008","65"
93323,"5","338.9200058","32"
93324,"1","97.90000153","66"
93325,"2","89.98000336","35"
93326,"3","353","53"
93327,"1","59","40"
93330,"5","712.61000061","60"
93333,"2","147.98999977","21"
93334,"1","46.95000076","66"
93335,"2","51.98999977","67"
93338,"1","9.850000381","24"
93339,"2","127","59"
93341,"1","13","45"
93342,"1","57","60"
93343,"2","43.90000153","46"
93344,"1","48.04999924","53"
93345,"3","103.84000015000001","34"
93346,"4","177.96999931","22"
93348,"2","154.9900055","27"
93349,"11","669.8200111499999","41"
93350,"2","166.91999432999998","29"
93351,"1","88","12"
93353,"3","138.95000076","43"
93354,"4","209.94000053099998","70"
93356,"3","185.64999770999998","49"
93357,"4","190.040000915","48"
93358,"1","9","39"
93359,"3","77.97999954","54"
93360,"3","318","61"
93361,"5","396.37000084","69"
93362,"9","794.329997057","35"
93364,"4","163.14999962000002","31"
93365,"1","20","25"
93366,"3","117.98000145","18"
93367,"5","99.85999869999999","25"
93368,"1","60","55"
93369,"1","33.99000168","45"
93370,"4","97.6099987","25"
93371,"1","10.10000038","65"
93372,"1","25","52"
93374,"2","69.98000145","36"
93375,"1","65","40"
93376,"1","34.99000168","15"
93377,"5","333.669999598","15"
93378,"1","176.5599976","21"
93379,"1","53.95000076","56"
93380,"1","48.95000076","50"
93381,"3","134.07999801","65"
93382,"1","79.98999786","19"
93383,"3","82.47999954","54"
93384,"4","277.5","37"
93385,"1","24","61"
93387,"1","65","63"
93391,"5","144.73000145","54"
93392,"1","39.95000076","34"
93393,"3","329.3000031","60"
93394,"1","58","41"
93395,"1","228","54"
93396,"1","21.98999977","54"
93398,"4","181.48000145","54"
93399,"1","39.97999954","31"
93402,"1","128","33"
93404,"2","410.94999695","12"
93405,"1","13","19"
93406,"1","79.94999695","60"
93407,"2","67.5","12"
93408,"1","8.899999619","64"
93409,"1","13.48999977","45"
93411,"2","89.93999672","22"
93412,"1","34.95000076","50"
93413,"1","32.99000168","42"
93415,"1","25","65"
93416,"2","114.49000168","49"
93417,"2","62.98000145","70"
93418,"1","19.89999962","24"
93419,"1","78","36"
93420,"1","36.5","38"
93421,"2","30","32"
93422,"1","80.63999939","27"
93424,"1","69.44999695","26"
93425,"1","17.95000076","28"
93426,"2","60.890001299999994","17"
93427,"1","13.78999996","50"
93428,"3","199.39999771","47"
93431,"3","143.149999619","33"
93433,"2","145","21"
93434,"1","56.63000107","52"
93435,"2","145.48999786000002","39"
93436,"4","706.63001437","16"
93437,"1","25","40"
93438,"2","199.08999634","25"
93439,"1","48.99000168","26"
93440,"4","102.97999954","24"
93441,"1","29.98999977","62"
93442,"3","155.68999862","40"
93445,"1","98","47"
93446,"1","100","46"
93447,"2","93.95000076","37"
93448,"4","219.92999644","32"
93449,"1","79","69"
93450,"1","83.58000183","26"
93451,"1","15","47"
93452,"3","240.75","13"
93453,"2","182.489999771","21"
93454,"3","108.989999771","50"
93456,"3","95.29000091099999","45"
93457,"2","90","20"
93458,"5","181.7100029","42"
93460,"5","643.68999672","68"
93461,"3","203.94999981","24"
93462,"1","51.72000122","46"
93463,"1","48","22"
93465,"5","384.87999535","49"
93466,"4","239.09000301999998","46"
93467,"2","87.5","34"
93469,"1","131.9400024","18"
93470,"1","75","35"
93471,"5","339.3299885","60"
93472,"1","69","15"
93473,"2","119","12"
93474,"2","149.97999958","40"
93475,"1","7.989999771","44"
93477,"3","143.4600029","59"
93480,"1","29.98999977","45"
93481,"1","23.85000038","48"
93482,"3","212.98000145","25"
93484,"4","290.5","24"
93485,"2","30.97999954","60"
93487,"1","15.13000011","39"
93488,"3","212.97999954000002","42"
93489,"8","473.84000206","61"
93490,"5","370.76999664","17"
93491,"1","38","53"
93492,"1","25.52000046","23"
93493,"2","68.5","50"
93494,"1","10","24"
93495,"1","79.94000244","52"
93497,"2","347.319992","16"
93498,"2","50.54000092","50"
93499,"1","120","14"
93500,"3","148.51999855","63"
93501,"4","230.18000508","26"
93502,"2","117.5","59"
93503,"1","85","59"
93505,"1","119.5","43"
93507,"1","119","41"
93508,"3","102.14000321","56"
93509,"3","73.94000052999999","37"
93511,"2","45.5","43"
93512,"1","94.52999878","68"
93515,"6","515.63999843","40"
93516,"1","39.99000168","38"
93518,"2","183.989999771","66"
93519,"1","109.9899979","65"
93520,"4","232.46999501699997","58"
93521,"1","25","59"
93522,"1","29.95000076","67"
93523,"1","36.13000107","48"
93524,"4","208.88999748","70"
93525,"1","36.88000107","52"
93526,"1","41.99000168","58"
93527,"3","292.25","31"
93528,"2","108.95000076","39"
93529,"1","9.989999771","43"
93530,"3","108.99000168","18"
93531,"2","53.92000007","66"
93533,"7","560.96999452","37"
93534,"3","416.86000060000003","35"
93535,"3","215.03000641","43"
93536,"5","298.94000053","15"
93537,"2","58.99000168","17"
93539,"1","38","59"
93540,"2","34.44999981","23"
93541,"1","34.99000168","16"
93542,"1","88","63"
93543,"1","295","58"
93544,"5","275.98999977","12"
93545,"1","77","12"
93546,"2","76.5","43"
93547,"1","59.45000076","12"
93549,"2","107.95000076","34"
93550,"1","14.35999966","50"
93551,"5","320.03999713999997","58"
93552,"3","86.94000052999999","56"
93553,"1","19.98999977","28"
93554,"7","562.26999855","34"
93555,"2","467","17"
93556,"3","158.48999977","66"
93557,"1","9","60"
93558,"2","76.94000244","56"
93559,"1","26.98999977","27"
93560,"1","33.97999954","23"
93561,"5","115.97999954","59"
93566,"2","72","48"
93567,"1","12.77999973","48"
93568,"2","312.68999863","42"
93569,"2","122.20999908","28"
93570,"4","251.5","45"
93571,"1","34.99000168","50"
93572,"2","291","32"
93573,"4","173.27000045","70"
93575,"1","25.5","43"
93576,"3","103.60999774999999","54"
93577,"1","10.98999977","25"
93578,"1","16","37"
93579,"4","272.43000412","24"
93580,"1","19.98999977","25"
93581,"1","32.45000076","13"
93582,"2","205.26000596","67"
93584,"7","646.18000026","40"
93585,"3","161.36999893","15"
93586,"1","29","33"
93588,"4","242.48999977","29"
93589,"2","92.5","37"
93590,"1","68.59999847","30"
93591,"2","165.47000122","64"
93593,"1","69.5","54"
93594,"4","169.5","18"
93595,"1","43.13999939","38"
93596,"4","85.76000166","18"
93597,"1","25","18"
93598,"2","59.99000168","30"
93599,"3","57.97999954","29"
93600,"2","205.9499969","43"
93601,"2","167.989999771","21"
93603,"3","117.98999977","24"
93604,"1","14.98999977","31"
93606,"1","65.40000153","38"
93607,"3","82.5","67"
93608,"1","25.98999977","38"
93609,"1","27.95000076","61"
93610,"1","11.98999977","37"
93611,"4","251.97999767","33"
93613,"6","211.59000016","54"
93614,"4","205.97999954","53"
93615,"2","105","34"
93616,"2","175.09000588","21"
93617,"1","60","27"
93619,"1","54.99000168","18"
93620,"1","28.95000076","28"
93621,"4","554.16999817","44"
93623,"3","161.98999977","56"
93624,"5","412.95000076","62"
93625,"1","75","67"
93626,"1","28","13"
93627,"1","122","35"
93628,"2","78.65999984999999","14"
93629,"2","239.98000336","33"
93630,"2","21.989999771","46"
93632,"1","10","57"
93633,"3","340.1499939","47"
93634,"1","903","35"
93637,"1","89","19"
93638,"1","18","54"
93639,"1","70","22"
93640,"1","48","61"
93642,"2","202","54"
93643,"2","44.98999977","57"
93645,"1","48","34"
93646,"1","22","63"
93647,"2","128.79999923","59"
93649,"2","87.53000069000001","30"
93650,"1","33.75","44"
93651,"1","43.99000168","38"
93652,"5","250.57000732","64"
93653,"3","198.05000019","51"
93654,"4","255.10999679000003","44"
93655,"1","36","39"
93656,"5","257.23000336","36"
93658,"1","45","56"
93659,"1","17.5","51"
93660,"5","179.22000122","21"
93661,"1","52.54000092","17"
93662,"1","37","60"
93663,"7","257.79000283","45"
93664,"1","63.97000122","17"
93665,"5","362.95999713000003","29"
93666,"1","9.06000042","55"
93667,"1","25","24"
93668,"2","156.88000011","59"
93670,"1","14.98999977","38"
93672,"1","13.98999977","22"
93673,"3","190.94999695","39"
93674,"1","283.3399963","46"
93675,"8","350.80999755","67"
93676,"1","7.989999771","28"
93677,"4","140.83000183000001","26"
93679,"1","80","69"
93680,"4","428.98000145099996","21"
93681,"2","369.98999977","26"
93682,"4","895.19000053","51"
93683,"1","12.98999977","38"
93684,"1","13.98999977","58"
93685,"2","189.95000076","40"
93686,"1","75","52"
93687,"5","335.96999931","27"
93688,"1","79.98999786","22"
93689,"2","194","18"
93690,"2","100.95000076","31"
93691,"1","19.98999977","18"
93693,"4","135.26999759","36"
93694,"1","148","18"
93696,"1","350","20"
93697,"6","162.22000217599998","43"
93698,"1","131.7299957","31"
93701,"2","69.8900013","21"
93703,"1","75.73000336","64"
93705,"1","29.95000076","56"
93706,"2","93.55999756","51"
93707,"6","442.78000454","41"
93708,"2","41.5","65"
93709,"1","144.2400055","59"
93711,"4","203.86999321","37"
93712,"1","46.99000168","12"
93713,"4","72.92999934999999","44"
93714,"4","252.1800003","24"
93716,"2","157.99000168","20"
93719,"4","397.400000569","69"
93720,"1","138","29"
93721,"1","99","26"
93722,"1","43.97000122","23"
93723,"1","68.95999908","61"
93724,"1","23.98999977","48"
93725,"1","72","51"
93726,"1","79.44999695","40"
93727,"5","163.43000029499999","25"
93728,"1","34.5","59"
93729,"3","507.2200012","34"
93730,"3","185.03999996","40"
93731,"2","137","66"
93732,"1","24.98999977","49"
93733,"2","62.29000091","50"
93734,"4","248.94999794","32"
93735,"1","10.5","12"
93736,"4","230.74999808","49"
93738,"2","72.94000244","19"
93739,"2","84.99000168","52"
93740,"1","149.9900055","70"
93742,"2","44.90000152","54"
93743,"1","47","69"
93744,"7","992.84000111","33"
93745,"3","177.47000122","67"
93746,"3","67.269999981","32"
93747,"1","36.95000076","42"
93748,"2","126.98999977","38"
93751,"2","222.9499969","27"
93752,"2","223.02000046","19"
93753,"2","94.18999862999999","69"
93754,"1","19.98999977","33"
93755,"2","326.98999977","15"
93756,"8","280.97999788","51"
93757,"2","61.75","19"
93758,"2","35.3200016","20"
93759,"2","84.609999657","58"
93760,"1","20","56"
93761,"2","49.260002138","23"
93762,"2","125.98999977","19"
93764,"1","24","42"
93765,"2","36.97999954","17"
93766,"2","78","29"
93768,"3","67.39999962","67"
93769,"1","79.5","49"
93770,"2","225.9900055","41"
93771,"1","119.4100037","67"
93772,"1","81.26999664","39"
93773,"3","126.30000305","58"
93774,"2","207.489999771","12"
93775,"2","179.98999977","13"
93776,"5","921.95000076","27"
93777,"1","79.5","39"
93778,"2","137.84999848","49"
93779,"1","11.44999981","12"
93781,"1","29.5","31"
93783,"1","9.989999771","20"
93784,"2","148.5","27"
93785,"1","8.949999809","56"
93786,"1","132.5","31"
93787,"2","48","53"
93788,"5","181.47999763","45"
93789,"5","216","36"
93790,"1","15.98999977","21"
93791,"1","11.05000019","39"
93793,"3","159.43999863","50"
93795,"1","128","44"
93796,"1","144","57"
93797,"1","61","43"
93798,"3","332.16999817","20"
93799,"1","48","26"
93800,"1","88","44"
93801,"3","197","47"
93802,"3","85.42000008","42"
93803,"3","474.98000527","33"
93807,"2","84.94000053","33"
93808,"1","9.989999771","21"
93811,"2","74.54000092","17"
93812,"1","68","60"
93814,"1","42","61"
93815,"1","69.94999695","65"
93817,"1","54.95000076","43"
93818,"2","116.24999618999999","55"
93819,"1","27","51"
93820,"1","23.98999977","63"
93821,"3","91.52000237","37"
93824,"2","49.98999977","51"
93825,"1","100","53"
93826,"4","223.97999572","39"
93827,"3","178.94999980900002","31"
93828,"1","30.95999908","29"
93829,"1","12.98999977","69"
93830,"1","12","53"
93831,"1","53","49"
93834,"6","522.7200012000001","29"
93836,"5","241.87999916","31"
93837,"4","347.46000288","45"
93838,"2","157.4899979","31"
93839,"3","142.36999702","49"
93840,"2","148.1900024","53"
93842,"4","417.79000282100003","29"
93843,"3","210.88999939","12"
93844,"1","25","24"
93846,"1","18.98999977","14"
93847,"4","302.98000145","17"
93848,"6","618.359998731","56"
93849,"2","42.969999310000006","68"
93850,"2","202.80000305","34"
93853,"1","45.5","55"
93855,"2","333","67"
93856,"6","330.63000297","36"
93857,"1","49.99000168","62"
93858,"1","25","50"
93860,"2","184.99000168","25"
93862,"2","137.89999962","19"
93863,"2","40.84999943","53"
93865,"2","36.98999977","66"
93866,"2","47.98999977","25"
93868,"1","19.98999977","38"
93869,"3","48.779999734","45"
93870,"1","58.5","54"
93871,"1","68","37"
93872,"3","99.65000152","32"
93873,"3","195.8599968","14"
93874,"1","37.5","68"
93876,"2","116.98999977","34"
93877,"1","15.98999977","50"
93878,"3","79.99000168","19"
93879,"1","14.98999977","35"
93880,"1","25","21"
93881,"3","85.61999988","69"
93882,"1","49.99000168","13"
93883,"1","129.9900055","31"
93884,"4","136.550003051","60"
93885,"2","210.9799957","29"
93886,"1","220","12"
93887,"3","167.30999947","48"
93889,"1","59","23"
93890,"4","257.99000168","19"
93891,"5","195.840000151","59"
93892,"3","351.69999981","36"
93893,"3","153.97000313","36"
93895,"1","52.59000015","24"
93896,"3","176.26000025000002","47"
93899,"8","976.92000198","51"
93901,"2","174.5","40"
93902,"4","129.449999809","69"
93903,"3","67.989999771","68"
93905,"1","9.899999619","39"
93906,"2","173.9900055","24"
93908,"1","7.989999771","19"
93909,"1","15.89999962","64"
93912,"1","49.99000168","44"
93913,"1","51.95000076","41"
93916,"1","29.98999977","55"
93917,"1","186.9499969","50"
93919,"1","29.98999977","55"
93921,"1","10","12"
93922,"1","59.40000153","53"
93923,"1","269","27"
93925,"1","145","46"
93927,"1","46.99000168","25"
93929,"2","53.96000195","54"
93931,"2","131.06999969","59"
93933,"2","68.58999824","13"
93934,"1","119.9499969","28"
93935,"1","29.98999977","43"
93937,"7","195.61000251","24"
93939,"2","134.9499969","52"
93940,"1","149.9900055","56"
93941,"1","6.639999866","70"
93942,"5","283.52999873","42"
93943,"2","93.47999954","35"
93944,"2","149.5","64"
93945,"2","142.49000168","28"
93946,"4","232.69999885","22"
93947,"1","17","53"
93948,"1","12.13000011","29"
93949,"4","571.44000244","60"
93950,"1","46","52"
93951,"5","343.93000221","20"
93953,"1","84","62"
93954,"1","34.99000168","41"
93955,"1","9.800000191","28"
93956,"1","49.5","49"
93957,"2","105.98999786","63"
93958,"1","89.91000366","24"
93959,"1","13.93999958","16"
93962,"1","94.94999695","56"
93963,"1","15.51000023","43"
93964,"4","615.9899997699999","55"
93965,"1","225","17"
93967,"1","150","65"
93968,"1","79","31"
93969,"1","87.98999786","16"
93970,"2","79","66"
93971,"1","42","46"
93972,"2","130.88000106","29"
93973,"1","22","64"
93974,"1","119.9499969","19"
93976,"4","156.79000281999998","66"
93977,"4","324.97999954","67"
93978,"1","160","42"
93979,"8","433.23999309","44"
93981,"1","28.86000061","15"
93982,"4","272.99000168","55"
93984,"1","51.75","29"
93985,"1","42","37"
93987,"1","115","66"
